ohjelmistot03831	positive	käyttö	Paketinhallinta väkisinkin vie paljon tilaa ja lisää bloattia . Slackware tai LFS tai 	Sabotage	 on siksi ihan kiva lähtökohta .
ohjelmistot04117	neutral,neutral,neutral,neutral	kieli,kysymys	En tunne javaa enkä scalaa . Tekeekö java8 scalasta lopun , tekeekö 	scalalla	 enää mitään ?
penkkiurheilu01064	neutral,neutral		Readingin vire kyllä vähän hikoiluttaa , vain yksi häviö Spursia vastaan edellisessä seitsemässä ottelussa . Edellinen ottelu 	ManUa	 vastaan kuumottava 3-4. Adam Le Fondre ollut Dzeko-tier supersubina viime otteluissa . Toivottavasti ei tule järkytyksiä .
penkkiurheilu07408	negative,negative	kuntoisuus	Kyllä brittifutis vaan on kiistatta maailman huippua . Hull City nöyryyttää Betistä ja Aston Villa 	Malagaa	 .
penkkiurheilu13526	neutral,neutral,neutral		Ottelu jatkuu tunnin kuluttua 7-2 tilanteesta . Lopputulos on jo melko selvä , mutta kiva nähdä saako 	Hull	 kurottua eroa miten pieneksi .
penkkiurheilu13857	positive,positive		En edelleenkään pidä Simeonesta tai Costasta . Finaalia on kuitenkin mukavempi katsella jos voi kannattaa jompaa kumpaa joukkuetta . Valitsin 	Atleticon	 näistä kahdesta koska Koke ja Villa .
penkkiurheilu17326	neutral,mixed,neutral		Vaikka en Jokeriystävä olekaan , toivon silti menestystä 	KHL:ssä	 suomikiekon takia . Helmpompi sitä on nyt sympata ku Liiga-aikana
politiikka05815	negative,negative,negative	kielipolitiikka,vallankäyttö,valta	Sanoin että he olisivat silti käyttäneet valtaansa sinuun . Kuka tässä nyt ei osaa lukea . Vallankäyttö on hyvin harvoin väkivaltaa , vallankäyttö sisältää kaikkea aina 	RKP : n	 kielipoliittisesta vallankäytöstä lasten kasvatukseen ( vanhemmilla on lapsiinsa nähden auktoriteettiasema vaikka kasvatus olisikin vapaata ) ja diktaattorien mielivallasta aina väkivallattomaan vastarintaan .
ruokajajuoma00031	negative	maku	Tähän lankaan hirveimmän makuiset maustetut alkoholijuomat . Oma top-3 : 1 ) Longi salmiakki-sitruunalonkero 2 ) 	Karlens GT Katajanmarjalonkero	 3 ) Iron Sky Light Karpalolonkero Hiukan yllättäenkin hirveimmät lonkeroita . Iron Skyn luulen jopa tyhjentäneeni kokonaan . Kaksi muuta meni viemäriin .
ruokajajuoma01036	positive,positive	hinta,maku,maku		VIP:in	 appelsiinimehu hinta laatu suhteeltaan ehdottomasti paras . Ilman hedelmälihaa . Hyi saatana niitä likaisia klönttejä mehun joukossa
talous01328	positive,positive,positive	hinta,hinta,hinta,laat	Jos sinulla on muutama satku säästöissä , niin unohda osakesijoitukset kulujen vuoksi . Sinun tilanteessasi sijoittaisin rahat passiiviseen indeksirahastoon . Jos osakkeisiin ja erityisesti Amerikkaan haluat sijoittaa , niin 	Seligsonilta	 löytyy esimerkiksi hyvin edullinen Pohjois-Amerikka Indeksirahasto . Suosittelen !
talous03018	neutral,neutral	hinta,kysymys	Eikös 	Nordnetissä	 ole kaupankäyntikulut aina 8e/kauppa/firma ostaessa sekä myydessä ? Vai muuttuuko asiat kun summat ovat noin suuria ?
ajoneuvot05523	negative,neutral	ominaisuudet,ominaisuus		740i : ssä	 ei ole turboja joten niiden vaihtaminen ei korjannut ongelmaasi .
ajoneuvot06598	positive,positive,positive	huolto,laatu huoltovarmuus,tilasto	Kyllä 	Lexus	 luotettava on , useimmiten on johtanut myös tyytyväisyyskyselyjen tilastoja . Osia ja huoltoja saa jokaisesta Toitsupuljusta , joten huoltoverkostokin pelaa jos sattuu jotain tulemaan .
ajoneuvot13695	negative,negative	ulkonäkö,ulkonäkö,vakuutus		Mersut ei	 oikein nappaa ulkonäön takia . Täyskaskolla vakuutus about 2k luokkaa eli aivan liian suuri . T : AP
ajoneuvot14440	neutral,positive,neutral	takuu,takuu,takuu		Hondahan	 taisi antaa 1 . 6 / litraiselle turbodieselilleen miljoonan kilsan takuun Ranskassa . .
harrastukset00968	neutral,negative,negative	kysymys,käytettävyys,laskettelu,monot,mukavuus	Ostin tuossa juuri 150€ 	Salomon SPK 75	-parkkimonot . Ongelmana on se , että niillä laskiessa alkaa sattumaan aivan jumalattomasti jalan ulkosyrjään . Uskaltaako niiden sisäkenkiä lämpömuokata , vai pitääkö vain laskea lisää ? Olen nyt laskenut niillä 5 kertaa isoilla rinteillä ja vaiva on HIEMAN helpottanut , mutta ei kumminkaan täysin kadonnut . Normikenkäni koko on 43 , nuo laskettelumonot ovat 27 monokoossa , eli 42 , 5 normikengänkoossa .
masiinat00381	positive,positive	akku,akun kesto,laite	OS X on tämän hetken muistisyöpöin käyttöjärjestelmä , eikä se kyllä mitenkään erityisen kevyt ole , ainakaan muihin verrattuna . Tjoo , voisin mennä itsekin ostamaan edellisen sukupolven Airin halvalla ja todeta että perhana , olipas halpa ja hyvä hintaansa nähden . Tässä puhutaan nyt vissiin 	Haswell	-laitteista , joissa akku kestää pidempään kun Akateeminen Ruokatauko .
masiinat00628	neutral,positive,neutral	it,kelkka,kiintolevy,saatavuus	Pitäisi saada toinen kovo ssd : n lisäksi t410 : een . Dvd asemalla en tee oikeastaan mitään niin ajattelin hommata tollasen ultrabay kelkan siihen tilalle . Mistähän 	t410	 yhteensopivia kiintolevy ultrabay kelkkoja saisi suomesta ?
masiinat01304	negative,negative	huolto,laatu,ongelma	Tämä . Myöskin Trend sisältää mukavia bugeja softan puolesta a la 	Samsung	 ja onkin yksi niin sanotusti ongelmapuhelimista jotka viettää paljon huollon hyllyillä .
masiinat02259	positive,positive,positive	hinta,laatu,saatavuus	Juuh , tää . G2 ennemmin jos Suomesta tilaat , hinnoissa ei paljoa eroa ja on se 	G2	 parempi laitos .
masiinat03005	positive,positive,positive,positive	laatu,laatu,siikakeitin	Hitachi tai WD . Itsellä on kaikki lätyt WD : tä ja 	hitachista	 en ole kuullut kuin hyvää . Siikakeittimeen älä koske .
masiinat03855	neutral,positive	kysymys,laatu,toimivuus,vertailu,vingunt	Olisiko suositella mitään PSU merkkiä ? Jos sattuisin saamaan samaan hintaan toiselta valmistajalta PSUn takuuta vastaan ( mahdollisesti lahjakortti ) . Fractal ja Corsair tuntuvat jotenkin heikoilta . En tiedä miten tuo AMD liittyy virtalähteen vinkumiseen , mutta vanhalla 6870 kuuluu samalla tavalla vinkuminen kuin uudella r9 280x:llä corsairin kanssa , muttei vanhan 	SFC 550w	 kanssa . ( Mistä tiesit että omaan AMD : n kortin ? :D)
masiinat04634	positive,neutral,neutral	hinta,hinta,kotelo	Sellaset sisällä ja kotelona tottakai 	Fractal Design Define R4	. Jotain 560 siitä tuli hintaa . Näyttiksen sain silloiselta duunikaverilta jollain 50€ : lla , saa nauraa jos hävisin rahaa .
masiinat05701	negative,negative,negative	laatu,ominaisuus	iPony on paskaa t . 	Samsung Galaxy S3	 ( joka on myös paskaa ja päätin hankkia tähän CyanogenMod 11 )
masiinat06146	negative	ominaisuus,toiminto	Jos nyt vielä lisään , niin jotain Opera Linkin kaltaista toimintoa olen 	Firefoxista	 jäännyt kaipaamaan . Pirun kätevää kun sai läppäriin ja pöytäkoneen kirjainmerkit/sivuhistorian synkronoitua automaattisesti .
musiikki00125	positive,positive,mixed,positive	kuntoisuus,levy,mielipide		Jethro Tull	 on kova vaikka eivät nuo levyt kovimpiin suosikkeihini kuulukkaan
musiikki04335	positive	levy		We ' re here because we ' re here	 - levyssä on ainakin loistavaa maalailua
ohjelmistot06437	positive,positive,neutral	jakelu,standardi,toimivuus	Ei ole mitään järkeä asentaa muuta kuin RPM-pohjaisia jakeluita . 	RPM	 on linux foundationin määrittelemä standardi .
penkkiurheilu04137	neutral,mixed	aika,manageri	kuinkas monta manageria 	chelsealla	 on ollut 10 viime vuoden aikana :D
penkkiurheilu05897	positive,unclear,neutral	pallo,pelaaja,tilanne	bump ! Oaklandissa meneillään jo 14.vuoropari ! Äsken pesät täynnä Yankeesin lyontivuorolla , mutta 2paloa alla ja Texeira lyö helpon pallon Oaklandin pelaajalle napattavaksi ja peli säilyy numeroissa 2-2. Peli siis NY Yankees - 	Oakland Athletics	 .
penkkiurheilu19288	mixed,neutral,unclear	jääkiekko,raha	Tänään HIFK ja 	Tappara	 . Ja rahan tuloa ei voi estää
politiikka00097	negative,neutral,negative	luotettavuus,mannerheim,media	Ei siitä mustasta marskista ollut mitään vaikerointia eikä sillä ole mitään tekemistä minkään kansallismielisyyden kanssa . Mahtoiko kukaan mainitsemasi kansallismielinen edes ehtiä lukea niitä uutisia ennenkuin media oli täysi pelkkää sekasotkua ? Kaikki oli täysin 	vihreiden	 keksimää . Mannerheim ei ole mikään myytti tai supersankari vaikka äärivasemmisto kokoajan yrittää sitä sellaiseksi peilata .
politiikka03182	mixed,neutral	kokoomus,propaganda,sanomaleht	Turun sanomatko Kokoomusvetoinen ? Olen sitä viimeisen kolmen vuoden aikana lueskellut , enkä ole ainakaan sen suuremmin sen olevan oikealla , ainakaan läheskään yhtä vahvasti kuin vaikkapa 	Aamulehti	 . Kenties piilottavat sen paremmin ja olen tietämättäni syönyt herrojen propagandaa perkele .
ruokajajuoma00246	positive	coctail,konjakki,maku	Itse suosin Meukowin VSOP : ta sekä 	Baron Otard VSOP	 . Mahtavia molemmat . Sopivat myös makunsa puolesta aivan mahtavasti erinäisiin cocktaileihin ( side car etc. )
ruokajajuoma02840	mixed,neutral,neutral	saatavuus,saatavuus,shaker,toimivuus	Ilmeisesti tuo tampereen liike myy tuota aikaisemmassa postauksessani olevaa APS merkkistä shakeria . Ainakin niiden sivuilla lukee tuotevalikoimissa 	APS	 keittiö- ja baarivälineet . Kuvien perusteella näyttää samalta ( sauma pohjassa ) vaikka tuon shakerin tilavuudeksi netissä ilmoitetaankin 700ml/400ml .
ruokajajuoma03944	neutral,neutral	määrittely	Tämä . Seuraavaksi tämä anonyymi varmaan väittää että 	Taco Bell	 on meksikolaista ruokaa .
ruokajajuoma04389	positive	hinta,juoma,laatu	Kentucky Gentleman on parempaa kuin 	Vat69	. Suosittelen Haddington Housea ryypiskelyyn , mikä on halvempaa kuin kumpikaan edellämainituista ja ihan juotavaa sellaisenaan .
ruokajajuoma08100	mixed,negative,negative	hygienia,hyönteiset,itsenäisyys,toiminta	Paahdetuissa hyönteisissä ei ole mitään sen epähygienisempää kuin vaikka paahdetuissa maapähkinössä . 	Eviran	 toiminta perustuu juurikin ylläolevan postaajan mainitsemaan protektionismiin , eli hädissään yrittävät tukahduttaa vaihtoehtoisten halpojen proteiinien lähteen lobbaajien ja virkamieskoneiston painostuksesta . Hygieniasta ei ole kyse , koska noita syö n. 2-3 miljardia ihmistä jokaikinen päivä ja se kuumennus tai uppopaisto tappaa jokaikisen bakteerin mikä noissa edes teoreettisesti voisi elää .
ruokajajuoma09280	positive,neutral	ohje,resepti	Siis nyt on niin yksinkertainen juoma kyseessä , että eikun reseptiä 	Googlesta	 ja itse tekemään ja maistamaan .
talous03764	negative,negative	raha	Ei mitään hajua . Itse sain juuri äsken myytyä kaikki 0.23 : lla , niin sain lähes omani takaisin tästä lottokupongista . 	Selincro	 lienee täyttä paskaa , ja muistaakseni Ranskassahan siitä vaadittiin jo yhtiöltä rahoja takaisin . Ostan uudestaan jos tulee positiivisia uutisia .
ajoneuvot00577	negative,negative,negative,negative	ulkonäkö,ulkonäkö,ulkonäkö,ulkonäkö	Helvetin ruma tosin , eikä kuulu tähän lankaan . Oli pettymys 	Citroeniltä	 .
ajoneuvot01500	neutral	ajoneuvo	Kyseinen auto taitaa olla 	Mursu	 . Niissä on nykyään ihan paskat ne perusmaalit . Ja samaisen EU : n takia ne mursujen ruosteongelmat oli silloin 2000 luvun alussa . Toki samoja ongelmia oli muillakin . Säästää perhanasti luontoa kun semi uudet autot on paalukunnossa .
ajoneuvot02439	negative,negative	laatu,laatu	Kyllä se 	bemari	 servautuu aivan selkeästi joka kategoriassa . No , jarrutusmatka on lyhyempi .
ajoneuvot02871	negative,negative,negative,unclear	jousitus,ominaisuus,varustelutaso	Sitikka ilman mehujousia on tismalleen sama kuin 	Audi	 ilman quattroa ; ei tee mitään .
ajoneuvot03335	negative,negative	ominaisuus,toimivuus	. . . en nyt haluaisi 	ladaa	 mitenkään dissata , mutta kokeilisit jotain kunnollista takavetoa hyvä mies . . .
ajoneuvot04761	positive,neutral,positive	hinta,hinta,kustannus,ostohinta	A6 liikennevakuutus on ilman bonuksia joku 600 euroa . Kasko vähän enemmän . Mutta varmasti joku 	Nissan	 tulee halvemmaksi hankkia ja pitää mitä A6 .
ajoneuvot05618	unclear,mixed	varustelu,varustelutaso	Eli . Ajan 	Fiat puntolla	 , varusteita siinä on tuulilasin lisäksi ei mitään . Siinä se on se tankki sielä oikealla puolella .
ajoneuvot06447	neutral,neutral	varustelu,varustelutaso		A8	 V8 koneella . Täys alumiini kori , neliveto , ratti vaihteet .
ajoneuvot07759	unclear,unclear	hinta,laatu	Ökybemaristilla on E38 . Luksusaudistilla on A8 . Herra öky kävi katsomassa 	S Mersua	 .
ajoneuvot13062	positive,positive,positive	hinta,hyvyys,laatu,laatu	Kävin joskus viitisen vuotta sitten kokeilemassa skodaan ja oli 	Seattia	 laaduttomampi . Kyllähän ne on nyttemmin nostanut laatua ja hintaa kun noi kiiat ja muut on siellä alemmalla sektorilla . Kuitenkin sama firma tekee prerium audeja , jotta saavat Skodasta sellaisen kun haluavat .
harrastukset01225	neutral,positive	hiihto/laskettelu,suorituskyky	Totta . Tingittävä on jostain . Tässä tapauksessa suorituskyvystä huolletuilla , eikä se minulle ole mikään ongelma . Olisi myös kiva kuulla muista saman typpisistä suksista mm. Rossignol Soul ja 	Super 7	. Linen sir francis baconikin on osunut positiivisesti silmään .
masiinat00813	unclear,neutral,neutral,neutral	it,käyttöjärjestelmä	Nyt kävi niin että vanhempani olivat tiputtaneet läppärin pöydältä lattialle ja hälyttivät minut korjaamaan sen . Kone lähtee käyntiin ihan normaalisti mutta jää jumittamaan siihen 	Windows	 logoon ( kyseessä siis seiska ) . Sammutin virtanapista uudemman kerran ja käynnistin uudelleen jonka jälkeen kone ehdotti käynnistyksen korjausta , kokeilin mutta ilmoitti ettei toimintoa voida suorittaa loppuun tjsp . Onkohan sieltä koneesta irronnut jotain tipahtamisen seurauksena ? Kannattaako tuota yrittää enään elvyttää vai pistänkö huoltoon ammattilaisille ?
masiinat01362	positive,neutral,neutral	toimivuus	Kokeile vanhempia ajureita . Ittelleni ei oo ehdottanut mitään päivitystä pariin viikkoon . 	GTX 560 Ti 448	 käytössä .
masiinat01475	mixed,neutral,neutral	toimivuus	Kuvailit juuri yhden 	SteamOS : n	 ominaisuuksista . Toimii siis lokaalisti , internetyhteyden yli en lähtis kokeileen .
masiinat02079	neutral,neutral	korjattavuus	Jooh elikkäs Lenovo Thinkpad T410 : stä meni varmaankin tuuletin paskaksi , kun bootissa tulee teksti Fan error ja kone sammuu parin sekunnin päästä siitä . Saako näihin varaosia suomesta jostain ? Katoin sarjanumeron perusteella 	Lenovon	 sivuilta ja takuun pitäisi ilmeisesti olla vielä voimassa , mutta olen koneen ( luultavasti ) kolmas omistaja ja kuittia ei ole eikä myöskään mitään tietoa mistä ostettu .
masiinat04565	positive,positive,positive,positive	it,laatu,luotettavuus,toimivuus		HD681 EVOt	 olen omistanut vuoden , ei ongelmia . 5/5
masiinat04883	unclear,neutral,mixed	toimintakyky,toimivuus	Täytynee vielä myös odottaa GTA V : n julkaisua ja miten osaa hyödyntää niitä kuutta ydintä . Luulisi kyllä että niiden on pakko optimoida ottamaan kaikki mahdollinen irti niistä kuudesta ytimestä 	PS4 : llä	 joten se osaa hyödyntää .
musiikki00301	neutral,neutral,negative	ominaisuus	Ainakaan 	Swallow the Sunin	 hidasta ja raskasta musiikkia Kai Hahto ei sitten niin yhtään osaa soittaa hyvällä maulla .
ohjelmistot02846	positive,positive	alkuperä,suomalaisuus,toimivuus,toimivuus	Kokeiltu on ja 	Androidin	 sovelluskin toimii näppärästi . Plussaa tosiaan suomalaisuudesta .
ohjelmistot03334	positive	toimivuus	Taidan kokeilla asentaa ZFS : n Linuxiin . BSD:stä ei ole oikeasti mitään kokemusta ja jouduin jo ongelmiin 	FreeBSD : n	 installaation kanssa pienen kokeilun jälkeen . Miksi niiden systeemit on rikki ihan fdiskistä lähtien ?
ohjelmistot06377	neutral,positive	edistyneisyys,toimivuus	Kiinnostaako nettisivut ? Jos kiinnostaa , niin Python on myös siten hyvä , että kun olet opetellut perusasiat , voit pikku hiljaa siirtyä 	Pythonin	 web-frameworkkeihin kuten Djangoon ja Flaskiin .
penkkiurheilu19472	neutral,mixed	varustetaso	Maikkarilla oli oikeudet ja esittikin Serie A : ta 	mtv sportilla	 vielä muutama vuosi sitten . Ilmeisesti katsojaluvut liian alhaisia , eikä esittäminen kannattanut
politiikka08660	negative,negative	itsenäisyy,ohjailtavuus,yleinen	Mitä mieltä /pol/iitikot on Vihreästä puolueesta ? Se näyttää ajavan vihreitä arvoja radikaalisti ja tosissaan , toisin kuin porvarin talutusnuorassa kulkeva 	De Gröna	 . http://www.vihreapuolue.fi/
talous02212	positive,neutral,neutral	helppokäyttöisyys,ominaisuudet	Nordnet toimii kuin nettipankki . Kun yritykset maksavat osinkoa osakkeenomistajille , niin nordnet perii verot osakkeista ja laittaa rahat salkkutilillesi . Summia voit seurata nettisalkustasi . Voit sitten nostaa ne veloituksetta vastatilillesi ( riippuu minkä pankkitilin olet ilmoittanut heille ) tai jos et halua nostaa voit sijoittaa ne vaikka eteenpäin 	nordnetissä	 .
talous03951	positive,neutral	norjalaisuus,uutuus	Lähti Awilcoa 100 kappaletta ostoon . Toinen uusi Norjalainen tulokas viikon takaa on 	Sparebanken Vest	 .
talous04821	neutral,neutral,positive,neutral,neutral	tieto,toimivuus	Aika pihalla saa olla talouden realiteeteistä jos alkaa väittämään että öljyn hinta ei vaikuta talouteen . Kyllä nämä kaksi tekijää elää tiukassa vuorovaikutussuhteessa . Jokainen voi googlesta katsoa kuinka paljon raaka-öljyä ja jalosteita tuodaan vuodessa jo pelkästään suomeen , puhumattakaan Euroopasta . Pieni hetki 	Texas instrumentsin	 kanssa avaa miten merkittävä raaka-aine on kyseessä . Tietysti kannattaa muistaa vahvistuva dollari , mutta uskaltaisin väittää että saadaan kovaa vetoapua energiariippuvaiseen Eurooppaan .
ajoneuvot03820	positive,positive,positive	kuntoisuus,ulkonäkö,ulkonäkö	Toi 	407 Coupe	 on kyllä ihan hemmetin hyvännäköinen . Olisin jo hakenut omani ellen olisi säikähtänyt näitä tekniikkapelotteluita .
ajoneuvot06537	neutral,positive,mixed	vaihtoehdot	Niin ja jos Mitsubishilta haluaa sedania tai farkkua , niin on myös nuo Galant VR4 ja 	Legnum V4	 mallit . Legnumin tapauksessa , jos automaattia hakee , suosittelen lämpimästi Type - S mallia . Eivät nuo mitään tykkejä ole , mutta kyllä nekin kulkevat . Kuva .
harrastukset00444	positive	taistelulajit	kamppailulajit joissa on paljon painia . esim. 	BJJ	 , Lukkopaini , vapaaottelu . painissa kuitenki käytetään lihasten kehittymiseen myös vastustajan painoa ja kehosi muokkaantuu kuin itsestään sopusuhtaisesti . uiminen sekä kiipeily ovat myös hyviä .
harrastukset01913	neutral,positive	liitokiekko,yleinen	Onko noida 	Dynamic discs : n	 kiekkoja jossain kaupassa vai saako niitä vain verkkokaupoista ? Paljon kehuttuja nuo putterit , mutta hypistelemättä en osta . Ei juurikaan aktiivisest kiekkoa heittiviä kavereita niin ei voi kenenkään omaa kokeilla .
masiinat02546	neutral		mites ku tuol Glance asetuksissa ollaan ja 	Glance	 screen info - valikon alla on vain optiot off tai my text ? miten muka saa lukitusnäytön ilmoitukset näkyville ?
masiinat04672	positive,positive,positive	laatu,mobile,toimivuus	Tajusin etten ole kertaakaan kolmen vuoden aikana pudottanut 	HTC Wildfireäni	 joka toimii vieläkin moitteetta toisin kuin muutamat superkalliit rimpulat joita olen lähiaikoina päässyt käyttämään . Ei muuta , jatkakaa
masiinat07196	positive	it	voisiko olla windowsin virransäästö päällä ? jos 	nvidia	 näyttis , niin tarkasta onko pelille oletuksena integroitu näytönohjain vaiko nvidia , saa säädettyä esim nvidian system toolsseilla .
musiikki02285	positive,positive	yleiskuva	The Smiths on itselle vähän kuin The Beatles . Tullut kuunneltua ihan puhki ettei kauheasti enää tule soitettua mutta silti yhä silloin tällöin kun ei keksi mitä kuuntelee vaikka bussipysäkillä laittaa vain 	Smithsin	 soimaan sillä ei niihin ihan lopeen ole koskaan kyllästynyt .
musiikki04261	positive,positive	kuntoisuus	Enjoy the Silence on kyllä hyvä ja Depeche Mode itseasiassa yksi lempiyhtyeistäni mutta jotenkin koskettavimmissa kappaleissa pitää olla vähintään positiivisuuden ja haikeuden kontrasti . Ehkä tämä tekee 	Enjoy the Silencesta	 sitten koskettavan . Onnellisuutta kuvastava sisältö , mutta hieman surumielinen musiikki . Myös toisin päin asetelma on mielenkiintoinen . Sitten taas joku täysin duurisointu ja iloinen sisältö ei vaan jotenkin kolauta ainakaan minua samalla tavalla .
ohjelmistot00134	negative		Mitäs varten Windows sit on ? Mulla on Windows-kone jota käytän vain ja ainoastaan parin pelin pelaamiseen . Kaiken muun teen Linux-koneellani : nettiselailun , ohjelmoinnin , sävellykset , opiskeluhommat , työt . Jopa suurimman osan pelaamisesta teen 	Linuxilla	 koska lempipelini toimivat silläkin 5/5.
ohjelmistot01974	positive,unclear,positive	kiinnostavuus		Linux mint	 ja Gnun suosittelemat distrot vaikuttivat mielenkiintoisilta , kumman valitsen ?
ohjelmistot02421	positive,neutral,neutral			Shoessin	 ja tämän pikku työkalun lähdekoodi on kyllä ihan vapaasti saatavilla/muokattavissa .. Mutta jonnet tehköön mitä huvittaa
ohjelmistot03342	neutral,positive	toimivuus	Mitä oikein kehität jos html + js on liian hidasta ? Miten olis 	Qt Mobile	 ?
ohjelmistot03735	neutral		Onko suositella joitakin ? En ihan aloittelija ole ohjelmoinnin suhteen , mutta 	Unityn	 suhteen kylläkin . Taisin yhden tutoriaalin 2kk sitten tehdä , jossa tehtiin 2D sidescrolleri . Tärkeimpiä asioita ei oltu selitetty huolella , joten jäi paskamaku suuhun . Mielellään siis 2D peleihin tähtääviä tutoriaaleja ehkä hakisin . Koska yksinkertaisempia ? Ee ole hetken mielijohde haluun tehdä pelei koska niit o mukava pelata . Haluaisin uusia haasteita ainaisten webkikkareiden sijaan .
penkkiurheilu17402	positive	jalkapallo		Hjk	 puolustaa ihan tarkasti , mutta olishan se kiva päästä itekkin kunnolla vastustajan kenttäpuoliskolle pallon kanssa .
politiikka19041	positive,positive,unclear	vaikutus	Hyvä , että 	valvira	 on saanut ihmisistä poliittisesti tietoisempia !
ruokajajuoma00362	positive		Kokeile ihmeessä Rommikolaa vaikka 	Cpt . Morgan Spiced Goldista	 ja heität vielä limen lohkon sekaan . Aivan loistava , hieman vaniljainen maku .
ruokajajuoma07975	positive,positive	ruokakauppa	Hmm . Mulla on nyt 	Lidlin	 nautasikapaketteja kaksi ja kotitekoisen kebun aion niistä viikonloppuna valmistaa . Sen jälkeen haluaisin mieluusti kokeilla just jotain pitkään haudutettua , sillä tulen saamaan styroksisen kylmälaatikon lainaan :)
talous03820	positive		Ite ostin Softbankkia kun oli Nordnetissä joku kamppanja jossa sitä sai ilman välityspalkkiota . Laitoin pari tonnia kinni siihen . Softbank omistaa enemmän Alibabaa kuin Yahoo ja on mielestäni muutenkin parempi firma . Softbank on kuin kiinan oma 	Google	 .
ajoneuvot11012	negative,neutral,positive	kuntoisuus,mukavuus,suorituskyky	Olen nyt omistanut 318 - 94 ( kangaspenkit ) 2vuotta ja olen ollut autoon hyvin tyytyväinen . Tarjoaa enemmän mukavuutta ja suorituskykyä kuin aikaisempi 	Civiccini	 .
masiinat00230	positive,positive	hinta-laatusuhde,laatu		Rosewill RK90000BR	 . Helvetin hyvä 69 eurolla , mutta blueja himottaisi testata päivittäiskäytössä .
masiinat00638	neutral		Pistetääs tännekin : Olis 400€ käytettävänä ja tarttis löytää sillä läppäri . Tulis surffaus- , kirjoitus- ja animekäyttöön . Helvetin iso bonari jos sillä pystyy pelaamaan esim. Dwarf Fortressia tai Shadowrun Returnsia . Kattelin tossa aikasemmin laptops . fi-verkkokaupasta 	Thinkpadeja	 , mutta en tiedä ovatko nuo miten tuollaisen rahan arvoisia . Olis tarkotus asentaa siihen Linux .
masiinat01337	negative,negative	laatu,nopeus		Haswellit	 kellottuu aika surkeasti jollain high end noctua-jäähyilläkin ( joku max . 4.4ghz ) . En todellakaan lähtisi vakiopropelilla kajoamaan kellotaajuuksiin tai voltteihin . Hyvä kun juuri ja juuri pitää vakiokelloilla lämmöt aisoissa .
masiinat01420	mixed	toimivuus	Rikki joka paikasta ? Miksi ? Miten ? En toki sano ettei 	linuxilla	 ongelmia olisi .
masiinat02945	neutral		about 30Gt kuulostaa aika vähältä kyllä 	Windowsille	 ... http://www.download.fi/jarjestelma/kovalevyn_osiointi/easeus_partition_manager_home.cfm Tällä ohjelmalla voi siirtää D-aseman tyhjää tilaa C:lle , voi tosin failata joten ota ehdottomasti image-backup ennenkuin teet !
masiinat05217	positive,positive	laatu,suorituskyky,toimintakyky,ulkonäkö,ulkonäkö	Paitsi että 	xf x : n	 uutta jäähdytintä on kiitelty hiljaisuudesta tehokkuudesta ja ulkonäöstä mm. OC3D toimesta
masiinat07122	positive,positive	käytettävyys,laat	Ajurit ovat 	windowsilla	 todella hyvät . osta langallinen niin ei tartte tapella
ohjelmistot01141	neutral,negative,negative	tarpeellisuus,tarve,tuki	Haskellia ei kyllä tarvita käytännössä tai sen oppeja . C++ ihmisillä on pitkään ollut tunnettua että pitää välttää allokointia ja käyttää const correct-koodia . 	Haskell	 ei kumpaakaan tue . Tärkein nykyään on osata AVX2-käskykantaa , virtualisointia , OpenMP : tä ja OpenCL:ää ja ottaa tehot irti allokoimatta mielellään yhtään .
ohjelmistot01786	neutral		Auttakaa tyhmää , onko tuo uusi IOS 7 pakko asentaa ? Alkaako puhelin tökkiä jos käyttää 	IOS 6	 käyttöjärjestelmää ?
ohjelmistot02162	positive	menestys	No ei siinä 	C+SDL	 kombossakaan mitään vikaa ole . Kyllä sillä peli syntyy . Onko sillä oikeasti aloittelijalla väliä , onko menestystä työmarkkinoilla ? Valitse se kieli , joka tuntuu mukavimmalta , ja väännä sillä peli . Itse aloitin myös pythonilla .
penkkiurheilu00437	positive,positive,neutral	viihde,viihdearvo	On muuten hienoa katsella joskus puulin pelejä 	ESPN : n	 striimeistä , kun Steve häärii kakkosselostajana .
penkkiurheilu11846	negative,negative	osaaminen,taito	United häviää 	chelsealle	 yksinkertasesti taidossa . Hazard ja willian nyt vaan on niin paljon teknisempiä vipeltäjiä kun puujalkaset valencia ja Young . David luizkin pesee tässä pelissä teknisyydessä carrickia ja jonesia aika lailla .
penkkiurheilu17460	negative,neutral	toimintakyky	Jaa . Aika erikoista touhua , että ei televisioida ja 	Katsomokin	 tuntuu bugaavan . Katsojia kyllä löytyisi .
ruokajajuoma04504	positive,positive	maku,maku	Hinta noussut , 1 , 5e maksaa nykyisin . Hyväähän se on . 	Pommac	 tosin menee itsellä edelle .
ruokajajuoma06413	neutral,neutral		Itse olen 	abc-marketissa	 kesätöissä ja alennan päivittäin - 50%-tarroilla kaikenlaisia lihatuotteita , myös niitä hienompia .
talous02390	negative,negative	käytettävyys,toimivuus		cryptsyllä	 on hidas ja paska systeemi , mutta kyllä ne kolikot sinne lopulta tulee , treidaamiseen vaan aivan törkeän paska , itsellä monesti olult muutaman vuorokauden siellä kolikot jumissa .
